Bucket Owner,Bucket,Time,Time - Offset,Remote IP,Requester ARN/Canonical ID,Request ID,Operation,Key,Request-URI,HTTP status,Error Code,Bytes Sent,Object Size,Total Time,Turn-Around Time,Referrer,User-Agent,Version Id,Host Id,Signature Version,Cipher Suite,Authentication Type,Host Header,TLS version
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:10:50:31,+0000],54.175.118.73,-,02C7411C078BC1CE,REST.GET.BUCKET,-,GET /?max-keys=1 HTTP/1.1,301,PermanentRedirect,455,-,3,-,-,aws-sdk-dotnet-35/2.3.23.0 .NET Runtime/4.0 .NET Framework/4.0 OS/6.2.9200.0 ClientSync,-,MwWK8nbFdOMONY416aK7nnz7CBOuHO6zRWDdu+8i3c3fwZaP6nSPZjEg5Qy4PSWp8x4LX7bodK8=,-,ECDHE-RSA-AES128-SHA,-,ez-living.s3-us-west-1.amazonaws.com,TLSv1
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:00:01:18,+0000],31.13.127.116,-,DEE1E463E96C1C90,REST.GET.OBJECT,Juno/EZLivingInteriors_-_JunoRight.usdz,GET /ez-living/Juno/EZLivingInteriors_-_JunoRight.usdz HTTP/1.1,206,-,524288,19286125,93,89,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,yltXIv3j6JW3y6MfxINEPyu9yNpRR/vLORJN4SHo8KguddFR58Q9Fn6rOREdwwZwl/F+VZUEEn0=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:16:05:47,+0000],39.103.142.195,-,F6B8CF3D5F52E077,REST.HEAD.OBJECT,dede/login.php,HEAD /dede/login.php HTTP/1.1,403,AccessDenied,243,-,11,-,-,-,-,i7fFZbXJi6aMULLEuBfwRXgaabTQBNaf7Lt1mdgVC6APiI7GXQNYj7QPMQF7Yto6YlUAuEiuoMM=,-,-,-,ez-living.s3-eu-west-1.amazonaws.com,-
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:21:37:25,+0000],31.13.103.19,-,6A434A1CB737643C,REST.GET.OBJECT,Marlow/MarlowVelvetGreen.usdz,GET /Marlow/MarlowVelvetGreen.usdz HTTP/1.1,206,-,524288,3065265,75,70,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,zpDeRUYGmbBs6yFfpILOTbhYRzfcESIkwhtmFtuCuDFrf7lbLupl8z5XvjeXctdIwAk+e38QM54=,-,ECDHE-RSA-AES128-GCM-SHA256,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:09:08:22,+0000],46.229.168.149,-,CA83356597122B12,REST.GET.OBJECT,robots.txt,GET /robots.txt HTTP/1.1,403,AccessDenied,243,-,12,-,-,Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html),-,ZaR8Iuf0YbBd+vJE9wNMB0tWVK8wTTrjn1/GBDzxdmT6RVhn9NSUfsbAdrWCycjei6DqU8Hf+gg=,-,ECDHE-RSA-AES128-GCM-SHA256,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:10:29:33,+0000],54.164.181.5,-,E7101A3C487856CA,REST.GET.BUCKET,-,GET /?max-keys=1 HTTP/1.1,301,PermanentRedirect,455,-,2,-,-,aws-sdk-dotnet-35/2.3.23.0 .NET Runtime/4.0 .NET Framework/4.0 OS/6.2.9200.0 ClientSync,-,7JHY7y0NcMUiddj7L+OqqnRjNn2qs+8c9juUWiZvqZXy9507roJTSrQvPwAQtjeVgII5euDwj7Y=,-,ECDHE-RSA-AES128-SHA,-,ez-living.s3-us-west-2.amazonaws.com,TLSv1
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:01:15:13,+0000],31.13.115.15,-,7C985872F857BD23,REST.GET.OBJECT,Waldorf/EZLivingInteriors-Waldorf3Seater.usdz,GET /ez-living/Waldorf/EZLivingInteriors-Waldorf3Seater.usdz HTTP/1.1,206,-,524288,7342582,109,106,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,1f76WEG629knRcyj3MyMHfPdXlqJbbLHYw5X22n5smJjlZp592vGECVdzeTArgRbigN7Nvysbu4=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:22:27:24,+0000],31.13.127.3,-,490B2239F8AFFEA1,REST.GET.OBJECT,Juno/EZLivingInteriors_-_JunoRight.usdz,GET /ez-living/Juno/EZLivingInteriors_-_JunoRight.usdz HTTP/1.1,206,-,524288,19286125,103,99,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,ni2Kfhx+BGWPEMgpDSJjiwX/Aoy7AntM+ZFv3UQ6XlnVBaARyWiZhf4xRR/IKdrepM5QH3X8m1s=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:02:01:13,+0000],31.13.127.10,-,FD9B3B5D92184613,REST.GET.OBJECT,Scott/EZLivingInteriors-Scott3Leather.usdz,GET /ez-living/Scott/EZLivingInteriors-Scott3Leather.usdz HTTP/1.1,206,-,524288,7684059,61,58,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,e4AW1h2s5NiX78e376J8/KsCDvyAvdJhulGn3YYTbd9wm19NIM5Wd8raDwm51yCD6hhMdtRRV50=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:16:05:47,+0000],39.103.142.195,-,B887863E91886C94,REST.HEAD.OBJECT,admindede/login.php,HEAD /admindede/login.php HTTP/1.1,403,AccessDenied,243,-,13,-,-,-,-,++6SzIY2tKozLjsyvQG2HUHBjqZ5g+IfaraYTL5vmdR4voU+SEQAJcojqhOZifQVD6Ksg00rIfY=,-,-,-,ez-living.s3-eu-west-1.amazonaws.com,-
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:14:17:49,+0000],39.103.142.195,-,2A7FAAB242022A03,REST.GET.OBJECT,xxsssseee,GET /xxsssseee HTTP/1.1,403,AccessDenied,243,-,17,-,-,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0,-,Jb0mdOd6EBPe1urRk1R+Zqs4wLlFlXLmUL/M8w0fbswkvfz/2YnsooDydZXjHv7FFKelx2/FsCQ=,-,-,-,ez-living.s3-eu-west-1.amazonaws.com,-
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:14:32:09,+0000],31.13.103.2,-,C0DE0B314FCA09FD,REST.GET.OBJECT,Scott/EZLivingInteriors-Scott3Leather.usdz,GET /ez-living/Scott/EZLivingInteriors-Scott3Leather.usdz HTTP/1.1,206,-,524288,7684059,91,88,-,facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php),-,plgyGg0Z1BQWPBjLthq+LFsb7cxH7ZcN4p82FSupHnjEuQzAfqKYpt6YhgC6IAlcx0VOmMWC4xI=,-,ECDHE-RSA-AES128-GCM-SHA256,-,s3-eu-west-1.amazonaws.com,TLSv1.2
2f0544e0e64958de8c656135fcdbad1af1b43808c0d0b974fc77f171694c558e,ez-living,[01/Jun/2020:04:00:44,+0000],46.229.168.143,-,689A71B69B009AEA,REST.GET.OBJECT,robots.txt,GET /robots.txt HTTP/1.1,403,AccessDenied,243,-,9,-,-,Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html),-,QrWdOBGBtV4Z34cbHY18BF0jO3M2LuCkRATA/7e0idPntzPah2zAP6Y14QF5vWQNw5z+/ZBCZes=,-,ECDHE-RSA-AES128-GCM-SHA256,-,ez-living.s3-eu-west-1.amazonaws.com,TLSv1.2
